"scenario","pve","K","coding","bin","n","sum_pip","n_true","sum_brier","mean_pip","observed_frequency","brier"
"Additive + Recessive + Dominant",0.4,4,"dominant",1,2788444,1095.62138516762,687,664.666380867636,0.00039291496804943,0.000246373963400377,0.000238364615128594
"Additive only",0.4,4,"dominant",1,930170,282.312028660913,0,3.52819219719503,0.000303505841578328,0,3.79306169538367e-06
"Dominant only",0.4,4,"dominant",1,927823,592.973073474567,633,610.589430503463,0.000639101502629884,0.000682242194901398,0.000658088267378005
"Recessive + Dominant",0.4,4,"dominant",1,2787356,1222.45527515925,1006,967.192243883734,0.000438571633892209,0.000360915505590244,0.000346992721376004
"Recessive only",0.4,4,"dominant",1,930505,209.605563916956,0,0.462019771535404,0.000225260008185831,0,4.9652583439681e-07
"Additive + Dominant",0.1,5,"dominant",1,3721031,4460.33014599637,3821,3779.54124455092,0.00119868126494952,0.00102686594118673,0.001015724202392
"Additive + Recessive",0.1,5,"dominant",1,3721774,3704.53902820661,0,13.8788812059655,0.000995369151433324,0,3.72910370322471e-06
"Additive + Recessive + Dominant",0.1,5,"dominant",1,5582134,6005.97709186301,3836,3798.09369138342,0.00107592850545383,0.000687192389147233,0.000680401740872472
"Additive only",0.1,5,"dominant",1,930348,1073.81268375295,0,5.35221840095071,0.00115420539814451,0,5.75292084354533e-06
"Dominant only",0.1,5,"dominant",1,930189,1164.08058143898,1912,1886.48986650769,0.00125144522396952,0.00205549624861184,0.00202807157094708
"Recessive + Dominant",0.1,5,"dominant",1,3721361,3885.88512480326,3856,3805.61750079823,0.00104421074031873,0.00103618004273168,0.00102264131343297
"Recessive only",0.1,5,"dominant",1,930478,766.999021527122,0,1.8418079227722,0.000824306454883535,0,1.97942124668417e-06
"Additive + Dominant",0.2,5,"dominant",1,3718314,3252.44172773102,3121,3057.94242171885,0.000874708732971722,0.00083935891374424,0.000822400265743789
"Additive + Recessive",0.2,5,"dominant",1,3721288,2308.54487564814,0,16.8850899179547,0.000620361787544566,0,4.53743164139801e-06
"Additive + Recessive + Dominant",0.2,5,"dominant",1,5579488,4207.30478446352,3166,3104.73817412373,0.000754066463529184,0.000567435578318297,0.000556455749008462
"Additive only",0.2,5,"dominant",1,930048,684.867106493997,0,6.7538548168468,0.000736378236923253,0,7.26183467611006e-06
"Dominant only",0.2,5,"dominant",1,929137,945.274171064011,1557,1517.56704720347,0.00101736791351976,0.00167574857098576,0.00163330816360071
"Recessive + Dominant",0.2,5,"dominant",1,3719189,2695.6257250151,3147,3070.17862228469,0.000724788582945127,0.000846152212216158,0.000825496801126454
"Recessive only",0.2,5,"dominant",1,930475,418.195109230066,0,1.06161778537269,0.000449442606443017,0,1.1409417613291e-06
"Additive + Dominant",0.3,5,"dominant",1,3715957,2255.40582492183,2354,2297.246972402,0.000606951540322408,0.000633484187249745,0.000618211398141044
"Additive + Recessive",0.3,5,"dominant",1,3721042,1262.13898198034,0,14.5756601443761,0.000339189662997713,0,3.91709100418004e-06
"Additive + Recessive + Dominant",0.3,5,"dominant",1,5577100,2859.28182248182,2438,2374.55178229236,0.000512682545136687,0.000437144752649226,0.00042576819176496
"Additive only",0.3,5,"dominant",1,929939,393.949085539583,0,6.11106286199153,0.000423628953662104,0,6.57146636713971e-06
"Dominant only",0.3,5,"dominant",1,928029,759.702468373826,1160,1124.66125748052,0.000818619319411167,0.00124996093872067,0.00121188158719234
"Recessive + Dominant",0.3,5,"dominant",1,3716892,2002.02254434904,2337,2261.01978482517,0.000538628118425029,0.000628751117869446,0.000608309249993051
"Recessive only",0.3,5,"dominant",1,930483,205.067903683209,0,0.695333563558519,0.000220388662321836,0,7.47282393722958e-07
"Additive + Dominant",0.4,5,"dominant",1,3714952,1944.17634707549,1876,1828.2270942339,0.000523338214619055,0.000504986336297212,0.00049212670694908
"Additive + Recessive",0.4,5,"dominant",1,3721235,864.389190272996,0,10.5502480364604,0.000232285569245962,0,2.83514694354438e-06
"Additive + Recessive + Dominant",0.4,5,"dominant",1,5576098,2349.23193650534,1985,1929.68690760722,0.000421303918350312,0.000355983700429942,0.000346064023194575
"Additive only",0.4,5,"dominant",1,929969,307.652288848627,0,4.90714733310722,0.000330819940071795,0,5.27667839799737e-06
"Dominant only",0.4,5,"dominant",1,927462,678.954680019099,932,902.28467279187,0.000732056601800504,0.00100489292283673,0.00097285352153713
"Recessive + Dominant",0.4,5,"dominant",1,3715598,1773.45983550946,1880,1816.67543679979,0.000477301321485655,0.000505975081265519,0.000488932181791407
"Recessive only",0.4,5,"dominant",1,930483,168.997983509294,0,0.484164382506372,0.000181623934568707,0,5.2033662356687e-07
"Additive only",0.1,1,"recessive",1,766675,254.637011775479,0,0.508563100280679,0.000332131622624293,0,6.63335964105623e-07
"Dominant only",0.1,1,"recessive",1,766677,264.471509435684,0,0.473447680404159,0.000344958188957911,0,6.17532129441941e-07
"Recessive only",0.1,1,"recessive",1,765874,474.7760470816,154,147.825599732283,0.000619914042103009,0.000201077461827925,0.000193015560956872
"Additive only",0.2,1,"recessive",1,766681,250.708748697018,0,0.431880913284866,0.000327005297766631,0,5.63312398878889e-07
"Dominant only",0.2,1,"recessive",1,766681,264.247878655928,0,0.453442835435777,0.000344664702341558,0,5.9143611937139e-07
"Recessive only",0.2,1,"recessive",1,765836,442.032228802238,112,107.616439086454,0.000577189148593482,0.000146245410244491,0.000140521520386158
"Additive only",0.3,1,"recessive",1,766681,260.312728661856,0,0.448821195566745,0.000339531993960795,0,5.85408006154769e-07
"Dominant only",0.3,1,"recessive",1,767196,275.017493428627,0,0.482329057172872,0.000358470968864055,0,6.28690787195022e-07
"Recessive only",0.3,1,"recessive",1,765839,425.966515740811,94,90.6398164505426,0.000556208962642031,0.000122741202785442,0.000118353617993524
"Additive only",0.4,1,"recessive",1,766681,259.494815694273,0,0.455232653579016,0.000338465170904552,0,5.93770621130582e-07
"Dominant only",0.4,1,"recessive",1,766681,275.129242470437,0,0.486715852866403,0.000358857520233887,0,6.3483489595595e-07
"Recessive only",0.4,1,"recessive",1,765849,419.715937558878,86,82.8333305890981,0.000548040067374741,0.000112293676690836,0.000108158828423225
"Additive + Dominant",0.1,2,"recessive",1,765024,256.561574430628,0,0.68476071924257,0.000335364085872636,0,8.95083970231744e-07
"Additive + Recessive",0.1,2,"recessive",1,766136,456.753752384392,239,231.41589962408,0.000596178423131652,0.000311955057587687,0.000302055900811449
"Additive only",0.1,2,"recessive",1,765037,288.265353192081,0,0.711232173480457,0.00037679923087652,0,9.29670295005937e-07
"Dominant only",0.1,2,"recessive",1,765032,258.695197339543,0,0.630154211144465,0.000338149511836816,0,8.23696539679994e-07
"Recessive + Dominant",0.1,2,"recessive",1,766091,426.283580388987,229,221.036432994772,0.000556439875144059,0.000298920102181072,0.00028852503553073
"Recessive only",0.1,2,"recessive",1,764331,612.627234189373,465,449.004138886363,0.000801520851815997,0.000608375167303171,0.000587447243257651
"Additive + Dominant",0.2,2,"recessive",1,765336,210.353141572957,0,0.477665629856645,0.000274850708150351,0,6.24125390490771e-07
"Additive + Recessive",0.2,2,"recessive",1,765899,368.009238200166,150,144.250681873076,0.000480493169726251,0.000195848277644964,0.000188341650626356
"Additive only",0.2,2,"recessive",1,765037,208.721205689633,0,0.447864689153986,0.000272824981915427,0,5.85415723885231e-07
"Dominant only",0.2,2,"recessive",1,765041,214.956618941712,0,0.541932690283502,0.000280973985631766,0,7.08370780498695e-07
"Recessive + Dominant",0.2,2,"recessive",1,765841,352.838893498859,138,133.183180681845,0.000460720819985948,0.000180194061169355,0.000173904479757345
"Recessive only",0.2,2,"recessive",1,765023,507.676550932282,292,281.003949290155,0.00066360952668388,0.000381687870822184,0.00036731438046981
"Additive + Dominant",0.3,2,"recessive",1,765042,203.493111548246,0,0.420196817819331,0.000265989464040204,0,5.49246731315838e-07
"Additive + Recessive",0.3,2,"recessive",1,765831,342.351058601364,119,114.305667922048,0.000447032124060483,0.000155386762875883,0.000149257039636745
"Additive only",0.3,2,"recessive",1,765043,207.620342346338,0,0.416552582395148,0.000271383886064362,0,5.4448257469861e-07
"Dominant only",0.3,2,"recessive",1,765034,216.267998001854,0,0.548305706973567,0.00028269070133073,0,7.16707632567398e-07
"Recessive + Dominant",0.3,2,"recessive",1,765836,334.458447798916,115,111.321529532996,0.000436723329536501,0.000150162698018897,0.00014535948888926
"Recessive only",0.3,2,"recessive",1,764640,481.004027838168,242,232.98670484461,0.000629059463065191,0.00031648880518937,0.000304701172897848
"Additive + Dominant",0.4,2,"recessive",1,765043,206.097638399279,0,0.392897823082478,0.000269393535264396,0,5.13563058654844e-07
"Additive + Recessive",0.4,2,"recessive",1,765822,326.377334609887,102,97.9185043579542,0.000426179105079101,0.000133190219137084,0.000127860657382465
"Additive only",0.4,2,"recessive",1,765046,193.205398816096,0,0.381773686629941,0.000252540891418419,0,4.99020564292789e-07
"Dominant only",0.4,2,"recessive",1,765032,215.691999822611,0,0.436252437577899,0.000281938533058239,0,5.7024077107611e-07
"Recessive + Dominant",0.4,2,"recessive",1,765830,326.086396686177,104,100.590145091854,0.000425794754300794,0.000135800373451027,0.000131347877586219
"Recessive only",0.4,2,"recessive",1,763353,454.854211845127,210,201.766426994059,0.000595863528204025,0.000275102082522765,0.000264316020234491
"Additive + Dominant",0.1,3,"recessive",1,1533232,949.271891627194,0,2.62112303922097,0.000619131280606715,0,1.70954104742203e-06
"Additive + Recessive",0.1,3,"recessive",1,1532462,1260.54292663843,974,952.261816933767,0.000822560642050784,0.000635578565732788,0.000621393428961871
"Additive + Recessive + Dominant",0.1,3,"recessive",1,766405,585.297750749147,320,313.260934918017,0.000763692500374015,0.000417533810452698,0.00040874072444467
"Additive only",0.1,3,"recessive",1,766660,478.516388347769,0,1.36237087759343,0.000624157238342641,0,1.77702094486921e-06
"Dominant only",0.1,3,"recessive",1,766667,423.5567926258,0,1.06347935161544,0.000552465141483591,0,1.38714637726085e-06
"Recessive + Dominant",0.1,3,"recessive",1,1532437,1205.74806705918,959,937.277106919419,0.000786817381112032,0.000625800603874743,0.000611625213251454
"Recessive only",0.1,3,"recessive",1,764654,756.779221171533,966,942.400615248052,0.000989701513588541,0.00126331648039505,0.0012324536525645
"Additive + Dominant",0.2,3,"recessive",1,1533307,440.009808052943,0,1.32690885628944,0.000286967846656242,0,8.65390203194428e-07
"Additive + Recessive",0.2,3,"recessive",1,1530296,915.115104013833,565,544.065354019715,0.000597998755805304,0.000369209616962993,0.000355529488425582
"Additive + Recessive + Dominant",0.2,3,"recessive",1,765972,378.339016577313,192,185.645195887073,0.000493933220244751,0.000250661904090489,0.000242365511907841
"Additive only",0.2,3,"recessive",1,766658,225.991287062955,0,0.720750122142911,0.000294774576229498,0,9.40119482406642e-07
"Dominant only",0.2,3,"recessive",1,766657,207.684992038325,0,0.535002873034348,0.000270896883532433,0,6.97838633227569e-07
"Recessive + Dominant",0.2,3,"recessive",1,1531242,861.08157036741,569,549.647516655016,0.000562341922679374,0.000371593778122596,0.000358955355623093
"Recessive only",0.2,3,"recessive",1,764582,652.857839441948,568,549.095645866383,0.000853875502486258,0.000742889578881009,0.000718164494934988
"Additive + Dominant",0.3,3,"recessive",1,1533311,371.885907145649,0,1.27020149955367,0.000242537819884973,0,8.28404348207033e-07
"Additive + Recessive",0.3,3,"recessive",1,1531001,811.487621716618,443,424.437763681705,0.000530037290450247,0.000289353174818305,0.000277228926487771
"Additive + Recessive + Dominant",0.3,3,"recessive",1,765907,339.748201181585,154,148.135355897062,0.000443589366831201,0.000201068798170013,0.000193411675173438
"Additive only",0.3,3,"recessive",1,766006,189.221353508872,0,0.435168992681421,0.000247023330768782,0,5.68101284691531e-07
"Dominant only",0.3,3,"recessive",1,766671,178.57437788619,0,0.448126848740535,0.000232921785076246,0,5.8450997721387e-07
"Recessive + Dominant",0.3,3,"recessive",1,1531021,808.400179864014,450,433.186774520143,0.000528013776338805,0.000293921507281742,0.000282939799336614
"Recessive only",0.3,3,"recessive",1,764379,615.498876992218,458,440.034668970516,0.000805227350558059,0.000599179202987,0.000575676031092581
"Additive + Dominant",0.4,3,"recessive",1,1533299,365.427808637626,0,1.34708962606225,0.000238327820364864,0,8.78556384672689e-07
"Additive + Recessive",0.4,3,"recessive",1,1529484,774.51825019366,384,367.471084521168,0.000506391861695618,0.000251065065080772,0.000240258207683877
"Additive + Recessive + Dominant",0.4,3,"recessive",1,765853,336.315664942251,131,125.995023505836,0.000439138666222175,0.000171051102496171,0.000164515936486291
"Additive only",0.4,3,"recessive",1,766669,160.578178739597,0,0.350141458050707,0.000209449160902028,0,4.56704859660045e-07
"Dominant only",0.4,3,"recessive",1,766667,184.442803845907,0,0.573121364229626,0.000240577465634894,0,7.47549280495477e-07
"Recessive + Dominant",0.4,3,"recessive",1,1530931,777.244654968921,385,370.274893504632,0.000507694112255171,0.000251480961584813,0.000241862561738336
"Recessive only",0.4,3,"recessive",1,764284,571.569396481104,395,378.720316282796,0.000747849485899357,0.000516823589137022,0.000495523020608564
"Additive + Dominant",0.1,4,"recessive",1,2299949,1803.81169062094,0,4.53743169212898,0.000784283343074538,0,1.97284013346773e-06
"Additive + Recessive",0.1,4,"recessive",1,2298808,2398.04194604775,2132,2090.3803829098,0.00104316756599409,0.000927437176136502,0.000909332307400098
"Additive + Recessive + Dominant",0.1,4,"recessive",1,2299165,2147.35154027243,1413,1388.84117818548,0.000933970176247652,0.0006145709420594,0.000604063291753954
"Additive only",0.1,4,"recessive",1,766649,614.863439118297,0,1.67241208281325,0.000802014271352727,0,2.18145733290365e-06
"Dominant only",0.1,4,"recessive",1,766656,548.832529510094,0,1.20015446847924,0.000715878476800669,0,1.56544065197329e-06
"Recessive + Dominant",0.1,4,"recessive",1,2298702,2209.67485078322,2177,2138.57839852993,0.000961270687015203,0.000947056208242739,0.000930341731346618
"Recessive only",0.1,4,"recessive",1,765914,865.243972701811,1427,1399.24001218852,0.00112968815389432,0.00186313345884786,0.00182688919668334
"Additive + Dominant",0.2,4,"recessive",1,2299933,767.886538402618,0,2.60440216427184,0.000333873438227382,0,1.13238175384754e-06
"Additive + Recessive",0.2,4,"recessive",1,2296570,1663.17580841268,1401,1354.74104031621,0.000724199919189346,0.000610040190370857,0.000589897560412357
"Additive + Recessive + Dominant",0.2,4,"recessive",1,2297716,1336.85804306947,908,880.516420712085,0.000581820400375623,0.000395175034686619,0.000383213774335943
"Additive only",0.2,4,"recessive",1,766651,273.806729141372,0,1.02919126091488,0.000357146510134823,0,1.34245081649262e-06
"Dominant only",0.2,4,"recessive",1,766643,228.653991220095,0,0.727861292031318,0.000298253543331244,0,9.49413601938997e-07
"Recessive + Dominant",0.2,4,"recessive",1,2295735,1454.30813602118,1389,1343.71119960873,0.000633482582275909,0.000605034988794438,0.000585307624620755
"Recessive only",0.2,4,"recessive",1,764363,753.984586039195,927,895.785947935771,0.000986422139793782,0.00121277455868481,0.00117193787236663
"Additive + Dominant",0.3,4,"recessive",1,2299961,552.385459199298,0,2.35186705792335,0.000240171663432248,0,1.02256823394977e-06
"Additive + Recessive",0.3,4,"recessive",1,2295646,1312.20473777054,1006,966.416659416955,0.000571605873802209,0.000438220875518264,0.000420978086088602
"Additive + Recessive + Dominant",0.3,4,"recessive",1,2297051,1027.04607657618,633,611.60910345601,0.000447115051679819,0.000275570720893877,0.000266258391065767
"Additive only",0.3,4,"recessive",1,766667,176.562381355412,0,0.55227277536136,0.000230298658159816,0,7.20355480751565e-07
"Dominant only",0.3,4,"recessive",1,766646,161.75937140588,0,0.564651611879519,0.000210996172165354,0,7.36521956521679e-07
"Recessive + Dominant",0.3,4,"recessive",1,2293416,1234.1062636815,947,916.386500970185,0.000538108334328139,0.000412921162144155,0.000399572733847756
"Recessive only",0.3,4,"recessive",1,763712,689.264732495926,662,637.967683509808,0.000902519185891966,0.000866818905556021,0.000835351131722178
"Additive + Dominant",0.4,4,"recessive",1,2299965,508.819925348377,0,1.92405415964199,0.000221229421033962,0,8.36558017031557e-07
